   id   |                          nome                            |              id_erp              
 145825 | SCHOLL MOVEIS - SC                                       | 000000000004678
 145826 | TREARTE MOVEIS                                           | 000000000004679
 146496 | ITAMAR ROBERTO DE BIASI - ME                             | 000000000004716
 146497 | CIMOL COM E INDUSTRIA DE MOVEIS LTDA                     | 000000000004712
 146498 | MOVEIS PERFECT LTDA - ME                                 | 000000000004721
 146499 | LAMINADOS DO BRASIL LTDA                                 | 000000000004722
 146500 | XALINGO S/A IND. E COM.                                  | 000000000004687
 146501 | EVIDENCIA MOVEIS                                         | 000000000004688
 146502 | MANTO MOVEIS                                             | 000000000004689
 146504 | BELNIAKI                                                 | 000000000004691
 146505 | ESSENCIS                                                 | 000000000004692
 146506 | ACUSTI MOVEIS                                            | 000000000004693
 146507 | LEO MOBILE                                               | 000000000004694
 146508 | FOGGIATO                                                 | 000000000004695
 146509 | GEOQUIMICA                                               | 000000000004696
 146510 | FW METALURGICA                                           | 000000000004697
 146511 | MOVELARIA NACIONAL                                       | 000000000004698
 146512 | NOVOPISO                                                 | 000000000004699
 146513 | DIAM                                                     | 000000000004700
 146514 | NOSSA CASA                                               | 000000000004701
 146515 | OMEGA DESIGN                                             | 000000000004702
 146516 | CEQUIPEL                                                 | 000000000004703
 146517 | AMBI BRASIL                                              | 000000000004704
 146518 | IND DE URNAS BIGNOTTO LTDA                               | 000000000004705
 146519 | DURATEX S/A SAO PAULO                                    | 000000000004706
 146520 | FARIMOVEIS - MOVEIS P/ IGREJAS                           | 000000000004708
 146521 | DAIAME IND COM MOVEIS LTDA                               | 000000000004709
 146522 | IDEAL RUPOLO MOVEIS EIRELI                               | 000000000004710
 146523 | Immense Ind. Com. Moveis Ltda                            | 000000000004711
 146524 | ARMARIUS                                                 | 000000000004684
 146525 | TUTTI MOVEIS                                             | 000000000004683
 146526 | STATUS MOVEIS                                            | 000000000004682
 146527 | INTERDESIGN MOVEIS LTDA                                  | 000000000004681
 146528 | EVYLINE - IBRAMOL                                        | 000000000004707
 146529 | MOVEIS WOLFF                                             | 000000000004685
 146530 | AQUARELA MOVEIS                                          | 000000000004686
 146623 | ATRAENTE MOVEIS                                          | 000000000004731
 146624 | BENETIL MOVEIS                                           | 000000000004732
 146625 | GABRIELLI MOVEIS                                         | 000000000004733
 146626 | INDUSTRIA DE MOVEIS NOTAVEL LTDA                         | 000000000004734
 146628 | MAVAULAR MOVEIS                                          | 000000000004736
 146630 | PLATA MOVEIS                                             | 000000000004738
 146678 | INDUSTRIA MADEIREIRA ULIANA                              | 000000000004739
 146680 | INDUSPARQUET IND COM DE MADEIRAS LTDA                    | 000000000004741
 146681 | IRMAOS CORSO                                             | 000000000004742
 146682 | MADEIREIRA MAD FIBRA LTDA                                | 000000000004743
 146683 | MAQ-MOVEIS IND E COM DE MOVEIS LTDA                      | 000000000004744
 146684 | MOBILANZA IND COM MOV P/ESCRIT                           | 000000000004745
 146686 | PRODIS IND DE MOVEIS INST EMP LTDA                       | 000000000004747
 146687 | QUARTA DIVISAO IND E COM DE MOVEIS LTDA                  | 000000000004748
 146688 | RIVERA MOVEIS IND E COM LTDA                             | 000000000004749
 146759 | TECAMA MOVEIS PARA ESCRITORIO LTDA                       | 000000000004750
 146760 | WORKFLEX IND E COM LTDA EPP                              | 000000000004751
 146761 | ABC IND COM BRINQ EDUC LTDA                              | 000000000004752
 146762 | APF INFORMATICA EIRELI                                   | 000000000004753
 146763 | CORTIARTE ARTE CORTICA LTDA                              | 000000000004754
 146764 | COZINART COZINHAS PLANEJADAS LTDA                        | 000000000004755
 146765 | Dimoplac Divis. Moduladas Ltda                           | 000000000004756
 146766 | DORSA INDUSTRIA E COMERCIO                               | 000000000004757
 146767 | DOZIL IND COM LTDA                                       | 000000000004758
 146768 | ESCRIBA IND COM MOVEIS LTDA - Prospect                   | 000000000004759
 147110 | I.V. ORTIZ SUPRIMENTOS                                   | 000000000004766
 147256 | KOLEMAN IND E COM DE MOVEIS LTDA ME                      | 000000000004769
 147441 | MODULO MOVEIS DECOR. LTDA                                | 000000000004780
 147442 | FAB.MOVEIS PAULISTANO-M.ESTILOS                          | 000000000004777
 147443 | FORTALEZA IND COM PROD.MET. LTDA                         | 000000000004778
 147444 | GLASART IND COM LTDA                                     | 000000000004779
 147445 | PRIMAQ IND COM MOVEIS LTDA- JONEDA                       | 000000000004782
 147446 | PRIMOLAR IND COM MOVEIS LTDA                             | 000000000004783
 147447 | RODEPAR IND COM MOVEIS COLONIAIS                         | 000000000004784
 147448 | IND BANDEIRANTE A P. MAD. LTDA                           | 000000000004785
 147449 | INTERCASA IND COM MOVEIS LTDA                            | 000000000004786
 147450 | IRMAOS BORGES IND COM MOVEIS LTDA                        | 000000000004787
 147451 | KAPOS COML. INDL. LTDA                                   | 000000000004788
 147452 | KIT KASA IND DE MOVEIS LTDA                              | 000000000004789
 147453 | MARCENARIA DELTA LTDA ME                                 | 000000000004790
 147454 | MARCENARIA FELITA LTDA                                   | 000000000004791
 147455 | METADIL IND COM METALURGICA LTDA                         | 000000000004792
 147456 | GLOBAL MOBILINEA IND COM MOVEIS S/A                      | 000000000004793
 147457 | VIDROCEL                                                 | 000000000004794
 147566 | GALUART MOVEIS                                           | 000000000004801
 147568 | MOB AMBIENTES                                            | 000000000004803
 147569 | BUTZKE IMP E EXP LTDA                                    | 000000000004804
 147570 | QUATER MOVEIS INFANTIS                                   | 000000000004805
 147571 | CASA ARTE MOVEIS PLANEJADOS                              | 000000000004806
 147573 | MADEIREIRA REIS                                          | 000000000004808
 147574 | MIRO MOVEIS AMB P/ESCRITORIO                             | 000000000004799
 147961 | MARCENARIA ARTESANAL                                     | 000000000004827
 148051 | FP7 SOLUCOES EM PDV IND E COM EIRELI                     | 000000000004821
 148052 | FORMAS GEOMETRICAS INSTALACOES COM LTDA                  | 000000000004833
 148101 | MESTRE MARCENEIRO LTDA CAMPINAS                          | 
 148160 | CRISTAL LAR MOVS PROJ DECS LTDA                          | 000000000004843
 148228 | CACIEL INDUSTRIA E COMERCIO LTDA                         | 000000000004846
 148229 | INDUSTRIA E COM DE MOVEIS AILSON MOURA                   | 000000000004849
 148230 | O.P VILAS BOAS MOVEIS ESPECIAIS LTDA EPP                 | 000000000004851
 148231 | ART GLASS MODULADOS IND E COM LTDA                       | 000000000004854
 148232 | MOBILI DESIGN COM DE MOVEIS                              | 000000000004857
 149127 | MARCENARIA SAO PEDRO                                     | 000000000004911
 149329 | MULTICENTER INDUSTRIA DE MOVEIS LTDA                     | 000000000004920
 149594 | IZZO MOVEIS E DECORACOES LTDA                            | 000000000004935
 149664 | FAVORITE COMERCIO DE MOVEIS  PLANEJADOS                  | 000000000004938
 149718 | BASTHI MARCENARIA LTDA                                   | 000000000004943
 150091 | PROGGETTARE ARMARIOS PLAN LTDA ME                        | 000000000004949
 150092 | MOBILAR IND E COM DE MOVEIS LTDA ME                      | 000000000004953
 150209 | OBERDAN BELEGANTE MEI                                    | 000000000004957
 150340 | SIW SIST INDUSTRIAL WALTER EMBALAGENS LT                 | 000000000004961
 150928 | SKAY RIO PRETO MAQ EQP HIDRAULICOS LTDA                  | 000000000004966
 150988 | ESTOFADOS TOPAZIO LTDA                                   | 000000000004969
 151250 | BRUSCHETTA E CIA LTDA                                    | 000000000004980
 151317 | FAREMAC AUTOMACAO LTDA                                   | 000000000004981
 151360 | MADERIT IND E COM LTDA                                   | 000000000004984
 151516 | MOVEIS LINDOLAR LTDA                                     | 000000000004990
 155429 | FERNANDAS COLLECTION IND E COM LTDA EPP                  | 000000000005012
 155705 | TOQUETO MARCENARIA LTDA                                  | 000000000005022
 155726 | RIBAJEMON SERVICOS DE MARCENARIA LTDA                    | 000000000004933
 155727 | MADEIREIRA FERKALEO LTDA                                 | 000000000004540
 155728 | LILIAN CLERIA SEHN VARGAS                                | 000000000004994
 155729 | GUAIBA COMERCIO DE METAIS LTDA                           | 000000000004997
 155730 | URNAS VPS LTDA                                           | 000000000005006
 155731 | HUGO GARCIA LUCAS - FAB. URNAS                           | 000000000005005
 155732 | BOM PASTOR IND E COM DE URNAS                            | 000000000005004
 155733 | FABRICA DE URNAS SAO JOAO                                | 000000000005002
 155734 | IRMAOS BRESCIANI IND COM DE ATAUDES LTDA                 | 000000000005001
 155735 | FAURTIL IND DE URNAS TIETE LTDA                          | 000000000005000
 155822 | CARMOLAR MOVEIS                                          | 000000000005025
 155823 | CEL MOVEIS                                               | 000000000005026
 155824 | GIOBEL MOVEIS CORPORATIVOS                               | 000000000005027
 155825 | MOVELPAZ MOVEIS                                          | 000000000005028
 155827 | MOVEIS CABRAL                                            | 000000000005029
 155832 | TEBARROT DO BRASIL                                       | 000000000005030
 155839 | ACAZ MOVEIS                                              | 000000000005031
 155845 | FABRIMOVEIS IND E COM LTDA                               | 000000000005032
 155874 | AELLUS BRASIL LTDA                                       | 000000000005036
 155875 | ONERR BRASIL MUSICAL LTDA                                | 000000000005039
 155876 | ONERR BRASIL MUSICAL LTDA - FILIAL                       | 000000000005040
 155935 | PDD MOVEIS LTDA ME                                       | 000000000005042
 155936 | ADAUTO VICTOR DA COSTA                                   | 000000000005045
 155937 | FABRICA DE URNAS PETZHOLD LTDA                           | 000000000005046
 155938 | INDUSTRIA ESQUIFES MIRASSOL                              | 000000000005047
 155939 | CAS INDUSTRIAL LTDA - URNAS                              | 000000000005048
 155974 | M H IND E COM DE MOVEIS LTDA -ME                         | 000000000005049
 155975 | SPACCIO COMERCIO LTDA-ME                                 | 000000000005052
 156021 | ALUBAUEN PREMIUM SIST DE ESQUADRIAS LTDA                 | 000000000005055
 156022 | VILA REAL IND COM URNAS LTDA                             | 000000000005058
 156023 | TANAURNAS IND COM DE URNAS LTDA                          | 000000000005059
 156024 | NOGUEIRA IND E COM DE URNAS                              | 000000000005060
 156025 | MADEIREIRA MARCIVAN LTDA                                 | 000000000005061
 156141 | JOAO JOSE DE OLIVEIRA  NETO MOVEIS -ME                   | 000000000005062
 156142 | IND DE URNAS SANTA TEREZINHA                             | 000000000005065
 156268 | CONFORFLEX MOVEIS                                        | 000000000005068
 156269 | GARDEM MOVEIS                                            | 000000000005069
 156270 | FABRICA DE MOVEIS FLORESTAL                              | 000000000005070
 156271 | MOVEIS ESTRELA                                           | 000000000005071
 156272 | MAHARO MOVEIS                                            | 000000000005072
 156273 | FABRICA DE MOVEIS REEPS                                  | 000000000005073
 156274 | MOVEIS LAJEADO                                           | 000000000005074
 156275 | VIGOLO FABRICA DE MOVEIS                                 | 000000000005076
 156276 | FABRILL MOBILIARIO E DESIGN                              | 000000000005077
 156277 | MOGNO MOVEIS                                             | 000000000005078
 156278 | MACHADO MOVEIS                                           | 000000000005079
 156279 | KAFER MOVEIS PROJETADOS                                  | 000000000005080
 156280 | MOVEIS TELLEGA                                           | 000000000005081
 156281 | MOVEIS TEUTONIA                                          | 000000000005082
 156282 | FLACH E CIA                                              | 000000000005083
 156283 | MOVEIS E ESQUADRIAS MADELUX                              | 000000000005084
 156284 | ESTILO MOVEIS                                            | 000000000005085
 156285 | DCOR MOVEIS                                              | 000000000005086
 156286 | CRIATIVA MOVEIS                                          | 000000000005087
 156287 | HENRICH MOVEIS E ESQUADRIAS                              | 000000000005088
 156309 | ECLOPINTO CHOCADEIRAS                                    | 000000000005091
 156328 | LUCIANO MARTINS DA SILVA MOVEIS ME                       | 000000000005097
 156329 | ROCHA ESQUADRIA E MOVEIS D MADEIRAS LTDA                 | 000000000005092
 156330 | PRISMA MOVEIS                                            | 000000000005100
 156372 | VENCOL COMUNICACAO VISUAL                                | 000000000005102
 156384 | GW SERVICOS LTDA ME                                      | 
 156388 | FELIPE AUGUSTU INCKOT KARAS MOVEIS ME                    | 000000000005105
 156389 | ARTENATO MOVEIS PERSONALIZADOS                           | 000000000005103
 156404 | ART MOVEIS                                               | 000000000005109
 156406 | BELLA MOVEIS                                             | 000000000005113
 156407 | CARTEX INDUSTRIA COMERCIO DE MOVEIS LTDA                 | 000000000005115
 156437 | MOVEIS FAERBER                                           | 000000000005117
 156471 | DECORMADE IND E COM DE MADEIRAS LTDA                     | 000000000005118
 156476 | MIO MOBILI                                               | 000000000005120
 156483 | MULTFLEX MOVEIS                                          | 000000000005122
 156484 | FABRICA DE MOVEIS BOM PASTOR                             | 000000000005123
 156485 | MADEIREIRA BROTAS                                        | 000000000005124
 156486 | UNIAO MOVEIS                                             | 000000000005125
 157188 | MOVEIS ACACIA                                            | 000000000005127
 157191 | ESQUADRIAS BEZ                                           | 000000000005128
 157211 | IMPERIAL MOVEIS                                          | 000000000005131
 157221 | FABULOUS MOVEIS LTDA ME                                  | 000000000005132
 157222 | ESTOLAR MOVEIS SOB MEDIDA                                | 000000000005133
 157227 | SITA MOVEIS                                              | 000000000005134
 157295 | FABRICA ESTRELA MOVEIS                                   | 000000000005137
 157324 | MOVERARTY                                                | 000000000005138
 157325 | STUDIO DECOR MOVEIS PLANEJADOS                           | 000000000005139
 157326 | FERNANDO TOLEDO COSTA                                    | 000000000005141
 157350 | WGS MOVEIS PLANEJADOS                                    | 000000000005142
 157460 | POLYURTECH DO BRASIL ESPUMAS E POLIMEROS                 | 000000000005144
 157484 | SUZIN PORTAS                                             | 000000000005147
 157584 | ANDREIA ALVES DA CRUZ PEDROSO ME                         | 000000000004477
 157585 | GIBEN DO BRASIL MAQ E EQUIP LTDA                         | 000000000004483
 157586 | LCL DA SILVA MONTEIRO IND COM MOVEIS -ME                 | 000000000004513
 157587 | GW SERVICOS LTDA ME                                      | 000000000004517
 157588 | JM COMERCIO DE MOVEIS LTDA                               | 000000000004519
 157589 | PLANCUS DESNV  IND E COM  DE MOVEIS LTDA                 | 000000000004522
 157590 | MEDITERRANEA COM E IND DE ALUMINOS LTDA                  | 000000000004532
 157591 | SERVICO NACIONAL DE APRENDIZAGEM INDUSTR                 | 000000000004536
 157592 | KAKAKIS IND COM DE MOVEIS E REPRES LTDA                  | 000000000004579
 157593 | JACIANE RAMOS DE SOUZA SANTOS ME                         | 000000000004616
 157594 | MISURA INDUSTRIA DE MOVEIS LTDA - EPP                    | 000000000004893
 157595 | GILMAR SOARES RODRIGUES                                  | 000000000004904
 157604 | AJUSTE FINO INDUSTRIAL                                   | 000000000004870
 157605 | PERMOBILI MOVEIS                                         | 000000000004871
 157606 | RV MOVEIS                                                | 000000000004872
 157607 | GELIUS MOVEIS                                            | 000000000004873
 157608 | LUKALIAN MOVEIS                                          | 000000000004874
 157609 | HB MOVEIS                                                | 000000000004875
 157610 | STALL MOVEIS                                             | 000000000004876
 157611 | FERMAR SCALLINE                                          | 000000000004878
 157612 | MOVEIS QUADRI LTDA - INDEKES                             | 000000000004880
 157613 | MOVEARA                                                  | 000000000004881
 157614 | MOGI PALLETS                                             | 000000000004903
 157615 | DA VINCI MARCENARIA                                      | 000000000004888
 157616 | GLOBAL SANITARIOS                                        | 000000000004889
 157618 | ASSUNCAO COM MAD LTDA                                    | 000000000004891
 157619 | MOVALE                                                   | 000000000004892
 157620 | MOVEIS BANDEIRANTES                                      | 000000000004897
 157621 | VIP DEZ MOVEIS                                           | 000000000004899
 157622 | FORMIGHIERI MOBILI                                       | 000000000004900
 157623 | LSJA COMERCIO DE MOVEIS                                  | 000000000004901
 157624 | GMAD RIO PRETO                                           | 000000000004906
 157625 | ITAQUAPLACAS MDF E FERRAGENS                             | 000000000004907
 157627 | MARCOS STENNER                                           | 000000000004909
 157628 | MOVEIS VILA RICA                                         | 000000000004910
 157629 | TOMDO IND E COM LTDA                                     | 000000000004615
 157630 | PHOENIX MOVELARIA                                        | 000000000004869
 158094 | PROLOJA MOVEIS RESIDENCIAIS E COMERC LTD                 | 000000000005150
 158163 | FAEMA INDUSTRIA DE MOVEIS LTDA                           | 000000000005154
 158216 | S A DE SOUSA INDUSTRIA E COMERCIO EIRELI                 | 000000000005157
 158227 | INNOVE MOVEIS PLANEJADOS                                 | 000000000005160
 158267 | NATALIA MARTINS TAVARES EPP                              | 000000000005161
 158397 | LEME MADEIRAS E FERRAGENS LTDA                           | 000000000005166
 158398 | CONCREM WOOD AGROINDUSTRIAL LTDA                         | 000000000005168
 158399 | MARCENARIA SAMPAIO IND E COM EIRELI EPP                  | 000000000005164
 158400 | GUILHANA                                                 | 000000000005174
 158401 | JP DESIGN DE MOVEIS LTDA                                 | 000000000005175
 158435 | LACCA MARINE                                             | 000000000005176
 158437 | TORQUETO                                                 | 000000000005178
 158438 | TRESELLE IND E COM DE MOVEIS LTDA ME                     | 000000000005179
 158781 | MOVELARIA TAPEJARA LTDA                                  | 000000000005191
 158805 | D MARCHE IND DE COSMETICOS LTDA EPP                      | 000000000005194
 158868 | INBOBE EMPREENDIMENTOS LTDA                              | 000000000005199
 158869 | LEACS AUDIO PROFICIONAL                                  | 000000000005201
 159049 | ART VIDA DESIGN INTERIORES EIRELI EPP                    | 000000000005208
 159050 | GREENTECH TECNOLOGIAS SUSTENTAVEIS                       | 000000000005210
 159117 | ARAUCO DO BRASIL                                         | 000000000005213
 159118 | BERNECK MADEIRAS                                         | 000000000005214
 159132 | GUARARAPES COMPENSADOS / PARANA                          | 000000000005215
 159140 | GUARARAPES / CHAPAS MDF / CACADOR /  SC                  | 000000000005216
 159145 | GUARARAPES COMPENSADOS SC                                | 000000000005217
 159326 | JOSE ROSO DOS SANTOS EPP                                 | 000000000005219
 159343 | MOVEIS BECKER                                            | 000000000005223
 159353 | EKO MOBILE IND COM DE MOVEIS LTDA                        | 000000000005224
 159502 | INFIBRA S/A                                              | 000000000005227
 159655 | INDUSTRIAL MADEIRAS DO BRASIL LTDA                       | 000000000005234
 159817 | ARTEFATOS DE MADEIRA JBS LTDA                            | 000000000005240
 159839 | MADEIREIRA DALLE CORT LTDA ME                            | 000000000005241
 159840 | KATHAVENTO                                               | 000000000005243
 159937 | SCHOLL INDUSTRIA E COM. DE MOVEIS LTDA                   | 000000000005245
 159939 | CEREGATO   AZAMBUJA LTDA                                 | 000000000005248
 159940 | CASA DE MOVEIS MASSENSSINI TDA                           | 000000000005249
 160039 | SIMBAL                                                   | 
 160070 | CITRUS MOVEIS LTDA                                       | 000000000005254
 160071 | ANDREY DAUM MOVEIS                                       | 000000000005250
 160117 | LFX BRASIL IND E COM LTDA ME                             | 000000000005256
 160299 | Moveis Lachi                                             | 
 160301 | CETEC                                                    | 
 160316 | INTEGRATO IND E COM MOVEIS LTDA                          | 000000000005261
 160317 | FABRICA NACIONAL DE POLTRONAS LTDA                       | 000000000005259
 160318 | CRUZEIRO ESQUADRIAS                                      | 000000000005265
 160516 | CASABELLA BOEIRA                                         | 000000000005269
 160588 | ULIMAX ESQUADRIAS                                        | 000000000005270
 160635 | EDAL TORNEADOS DE MADEIRA                                | 000000000005272
 163035 | MOVEIS WINGERT LTDA                                      | 000000000005273
 163085 | FORMA BASICA COM MOVEIS PLAN DEC LTDA ME                 | 000000000005276
 163086 | SCHNEIDER MOVEIS PLANEJADOS                              | 000000000005280
 163169 | GERBRAZ DISTRIBUIDORA LTDA                               | 000000000005281
 163200 | PLANEJART MOVEIS PLANEJADOS LTDA                         | 000000000005287
 163227 | DELLA RO COZINHAS                                        | 000000000005288
 163228 | M E C MOVEIS PLANEJADOS                                  | 000000000005289
 163229 | MAKER MOVEIS PLANEJADOS LTDA                             | 000000000005290
 163230 | ROSSI PLANEJADOS                                         | 000000000005291
 163231 | VISUAL MOVEIS                                            | 000000000005292
 163308 | IND. COMPENSADOS SAO JUDAS TADEU LTDA                    | 000000000005297
 163364 | DON ARTESANO SOLID SURFACE                               | 000000000005300
 163551 | EDAL TORNEADOS DE MADEIRAS LTDA                          | 000000000005301
 164084 | FORMILINE IND. DE LAMINADOS LTDA                         | 000000000005305
 164215 | ALFREDO LOPES DOS SANTOS PAINEIS ME                      | 000000000005309
 164394 | ESQUADRIAS BENTO                                         | 000000000005316
 164479 | MOVEIS NAVES                                             | 000000000005317
 164553 | GDEX INDUSTRIA E COMERCIO DE PERFIS LTDA                 | 000000000005323
 164554 | ICONE INDUSTRIA DE PLASTICOS LTDA                        | 000000000005319
 164555 | DACHERI MOVEIS                                           | 000000000005325
 164556 | PARANA MOVEIS                                            | 000000000005326
 165707 | SPLENDORE IND E COM DE MOVEIS LTDA                       | 000000000005330
 165917 | MAD MOVEIS MARCENARIA EIRELI - EPP                       | 000000000005338
 165918 | BJG MOVEIS LTDA                                          | 000000000005336
 166371 | MANTO MOVEIS                                             | 000000000005346
 167170 | JACAUNA GRUPO                                            | 000000000005364
 167686 | MILLK E SILVA IND E COM DE MOVEIS LTDA                   | 000000000005368
 167687 | BLOOM MOVEIS SERVICOS EM DESIGN LTDA                     | 000000000005371
 167774 | MOVEIS SANTA RITA IND COM LTDA ME                        | 000000000005373
 168092 | INDUSTRIA DE MOVEIS CELLA LTDA                           | 000000000005380
 169505 | GMAD AMERICANA SUPRIMENTOS MOVELARIA LTD                 | 000000000005382
 169506 | SEIVA MOVEIS                                             | 000000000005385
 169507 | MANOEL MARCHETTI IND E COM LTDA                          | 000000000005389
 169508 | BRIXNER IND COM DE ESQUADRIAS LTDA                       | 000000000005393
 169509 | BRUNA MOVEIS                                             | 000000000005397
 169510 | DELLART MESAS E CADEIRAS                                 | 000000000005398
 169715 | MADEIRAS DO BRASIL DO AGRESTE LTDA                       | 000000000005404
 169832 | LETTO IND E COM DE MOVEIS LTDA                           | 000000000005407
 170013 | LUELINI INDUSTRIA E COMERCIO LTDA                        | 000000000004399
 170014 | ATOL COMERCIO DE MOVEIS LTDA EPP                         | 000000000004407
 170015 | ESTILARE MOVEIS LTDA                                     | 000000000004412
 170016 | MARCENARIA E MAQUINAS RBR LTDA                           | 000000000004458
 170017 | BRAFIZA MOVEIS E DECORACOES LTDA                         | 000000000004461
 170018 | ARALI IND E COM MOVEIS LTDA EPP                          | 000000000005418
 170019 | MILENARE COM DE MOVEIS E DIVISORIAS LTDA                 | 000000000005416
 170020 | AGSON CHARLES TURCATTI                                   | 000000000005412
 170110 | MARCENARIA E EMBALAGENS MNT LTDA                         | 000000000005424
 170139 | CARISSIMI MOVEIS                                         | 000000000005428
 170141 | DEZI ESQUADRIAS                                          | 000000000005430
 170142 | EUGE MOVEIS                                              | 000000000005431
 170143 | NIKO MOVEIS                                              | 000000000005432
 170351 | MOVEIS APARECIDA                                         | 000000000005438
 170352 | MARCENARIA MARTINS                                       | 000000000005439
 170404 | GENIALE MOVEIS                                           | 000000000005440
 170405 | LEFFA MOVEIS                                             | 000000000005441
 170406 | COMPACTO MOVEIS                                          | 000000000005442
 170407 | ADOLAR MOVEIS SOB MEDIDA                                 | 000000000005443
 170408 | IDEALAR MOVEIS SOB MEDIDA                                | 000000000005444
 170409 | HG MOVEIS                                                | 000000000005445
 170410 | ARTMUS MOVEIS                                            | 000000000005446
 170411 | DASHAUS MOVEIS SOB MEDIDA                                | 000000000005447
 170412 | ECCO INTER MOVEIS PLANEJ. ECOL. CORRETOS                 | 000000000005448
 170413 | OTIMIZE MOVEIS                                           | 000000000005449
 170414 | FRATELLI MOVEIS                                          | 000000000005450
 170415 | A BORGES MOVEIS SOB MEDIDA                               | 000000000005451
 170416 | GIL MOVEIS SOB MEDIDA                                    | 000000000005452
 170417 | IND DE ESQUADRIAS MOCELLIN LTDA ME                       | 000000000005453
 170418 | DJEAN MOVEIS SOB MEDIDA                                  | 000000000005454
 170419 | MOVEIS IMPACTO                                           | 000000000005455
 170420 | CDC MARCENARIA                                           | 000000000005456
 170421 | CISLAGHI MOVEIS                                          | 000000000005457
 170422 | MOVEIS FOR LIFE                                          | 000000000005458
 185798 | COLINA CABOS DE MADEIRA                                  | 000000000005459
 185799 | WENZEL                                                   | 000000000005460
 185800 | MALINSKI CABOS DE MADEIRA                                | 000000000005461
 185801 | PARABONI                                                 | 000000000005462
 185802 | MOMFORT                                                  | 000000000005463
 185803 | FONTANA IND E COMERCIO                                   | 000000000005464
 185804 | BELLOTTO                                                 | 000000000005465
 185805 | FERRAMENTAS TENACE                                       | 000000000005466
 185806 | FAMASTIL PRAT-K S/A                                      | 000000000005467
 187259 | SYFUENTES MOVEIS E OBJETOS                               | 000000000005469
 191087 | PERIN E PERIN LTDA                                       | 000000000005470
 192546 | CF DA SILVA MOVELARIA                                    | 000000000000426
 192547 | SOFISTICATO ESTOFADOS LTDA                               | 000000000005473
 192548 | NALITECK                                                 | 000000000005476
 192550 | FABRICA DE MOVEIS STEFAN                                 | 000000000005478
 193265 | PLAYWOOD INDUSTRIAL LTDA                                 | 000000000005482
 193752 | ITALY MOVEIS                                             | 000000000005492
 193856 | SADRI MOVEIS PLANEJADOS                                  | 000000000005496
 193857 | CASTOR COLCOES E MOVEIS                                  | 000000000005497
 193895 | ARTEPEROTTO IND E COM DE ART DE MAD LTDA                 | 000000000005498
 193896 | FM MOVEIS PARA ESCRITORIOS                               | 000000000005499
 193938 | TEG TECNOLOGIA EM PORTAS E ABERTURAS LTD                 | 000000000005502
 193939 | BAHIA MOVEIS                                             | 000000000005503
 194019 | WOODART MOVEIS                                           | 000000000005506
 194096 | RESIDENZIALE COM DE MOBILIARIO LTDA                      | 000000000005508
 194097 | INDUSTRIA DE MOVEIS 3D LTDA                              | 000000000005511
 194098 | MOVEIS 3J                                                | 000000000005513
 194166 | MOVEIS FLEISCHMANN                                       | 000000000005515
 194167 | FORMATO MOVEIS - LOJAS EDMIL                             | 000000000005518
 194168 | MC MOVEIS UBA                                            | 000000000005520
 194191 | BELGA MOVEIS                                             | 000000000005521
 194192 | MOVEIS BRUM MESAS E CADEIRAS                             | 000000000005522
 194210 | AMERICA MOVEIS                                           | 000000000005523
 194264 | BRAVO MOVEIS                                             | 000000000005525
 194265 | GEVAL MOVEIS                                             | 000000000005526
 194266 | ANTIQUES MOVEIS                                          | 000000000005527
 194267 | COSMO MOVEIS                                             | 000000000005528
 194268 | FENICE IND DE MOVEIS S/A                                 | 000000000005529
 194269 | INDUSTRIA MALVA MOVEIS                                   | 000000000005530
 194296 | IRATI MADEIRAS E MOVEIS                                  | 000000000005532
 194297 | D6 MOVEIS                                                | 000000000005533
 194326 | BELL ARTE IND DE ESTOFADOS LTDA                          | 000000000005534
 194420 | MOVEIS KATZER LTDA                                       | 000000000005536
 194616 | PLANTEC INDUSTRIA E COMERCIO DE MOVEIS                   | 000000000005552
 194730 | PLANTEC INDUSTRIA E COMERCIO DE MOVEIS                   | 000000000005553
 194983 | TERRA CONTTEMPORANEA MOVEIS                              | 000000000005558
 195143 | MADERA IND E COM DE MOVEIS EIRELI                        | 000000000005559
 195548 | IMPERO MOVEIS CLASSICOS                                  | 000000000005570
 195564 | SUL PORTAS                                               | 000000000005571
 195565 | PORTAS BELLY / PORTAS ALVORADA                           | 000000000005572
 195567 | RANDA PORTAS                                             | 000000000005574
 195574 | PIZARRO MOVEIS                                           | 000000000005575
 195859 | BRAVA MOVELARIA                                          | 000000000005580
 195985 | IZAIAS DE CAMPOS FERREIRA                                | 000000000005585
 196052 | NG INDUSTRIA E COMERCIO LTDA                             | 000000000005588
 196108 | AVOZZANI MOVEIS PLANEJADOS                               | 000000000005591
 196599 | RONDOSUL IND E COM DE ESQUADRIAS                         | 000000000005598
 196600 | MADECEN IND DE ESQUADRIAS                                | 000000000005599
 196601 | UNIMADE IND DE ESQUADRIAS                                | 000000000005600
 196602 | ESQUADRIARTE                                             | 000000000005601
 196603 | METHA ESQUADRIAS                                         | 000000000005602
 196713 | MARCUS VINICIUS BASSO                                    | 000000000005604
 196714 | GMV MOVEIS LTDA ME                                       | 000000000005608
 196715 | L E A LOCACOES E MARCENARIA ESTANTES LTD                 | 000000000005606
 196716 | ESEL ESQUADRIAS DE MADEIRA                               | 000000000005611
 196717 | IVEL ESQUADRIAS                                          | 000000000005612
 196718 | DK ESQUADRIAS                                            | 000000000005613
